ENSRNOG00000011533	Irx3	Gene Expression
ENSRNOG00000058341	AABR07042999.1	Gene Expression
ENSRNOG00000058624	AABR07043001.1	Gene Expression
ENSRNOG00000060505	AABR07043001.2	Gene Expression
ENSRNOG00000011180	Irx5	Gene Expression
ENSRNOG00000011728	Fto	Gene Expression
ENSRNOG00000011829	Rpgrip1l	Gene Expression
ENSRNOG00000011956	Aktip	Gene Expression
ENSRNOG00000012153	Rbl2	Gene Expression
ENSRNOG00000049302	Chd9	Gene Expression
ENSRNOG00000059724	AABR07043028.1	Gene Expression
ENSRNOG00000055058	AABR07043030.1	Gene Expression
ENSRNOG00000058644	AABR07043030.2	Gene Expression
ENSRNOG00000052465	AABR07043031.1	Gene Expression
ENSRNOG00000059345	AABR07043031.3	Gene Expression
ENSRNOG00000053855	AABR07043031.2	Gene Expression
ENSRNOG00000028649	Tox3	Gene Expression
ENSRNOG00000055856	AABR07043035.1	Gene Expression
ENSRNOG00000055175	AABR07043075.1	Gene Expression
ENSRNOG00000014048	Cyld	Gene Expression
ENSRNOG00000014124	Nod2	Gene Expression
ENSRNOG00000014202	Snx20	Gene Expression
ENSRNOG00000014293	Nkd1	Gene Expression
ENSRNOG00000014419	Brd7	Gene Expression
ENSRNOG00000014776	Adcy7	Gene Expression
ENSRNOG00000024212	Papd5	Gene Expression
ENSRNOG00000015459	Heatr3	Gene Expression
ENSRNOG00000015534	Cnep1r1	Gene Expression
ENSRNOG00000014658	Zfp423	Gene Expression
ENSRNOG00000024182	LOC680913	Gene Expression
ENSRNOG00000054562	AABR07043098.1	Gene Expression
ENSRNOG00000059743	AABR07043098.2	Gene Expression
ENSRNOG00000000010	Cbln1	Gene Expression
ENSRNOG00000057051	AABR07043100.1	Gene Expression
ENSRNOG00000055046	AABR07043101.1	Gene Expression
ENSRNOG00000015121	N4bp1	Gene Expression
ENSRNOG00000052466	AABR07043106.1	Gene Expression
ENSRNOG00000015143	Siah1	Gene Expression
ENSRNOG00000015162	Lonp2	Gene Expression
ENSRNOG00000015666	Abcc12	Gene Expression
ENSRNOG00000057049	AABR07043108.1	Gene Expression
ENSRNOG00000047294	AABR07043115.1	Gene Expression
ENSRNOG00000024101	Phkb	Gene Expression
ENSRNOG00000015843	Itfg1	Gene Expression
ENSRNOG00000016245	Neto2	Gene Expression
ENSRNOG00000016251	Dnaja2	Gene Expression
ENSRNOG00000059579	Gpt2	Gene Expression
ENSRNOG00000017090	RGD1308706	Gene Expression
ENSRNOG00000057586	AC131806.2	Gene Expression
ENSRNOG00000055707	AABR07043133.1	Gene Expression
ENSRNOG00000013907	Sall1	Gene Expression
ENSRNOG00000003439	Il15	Gene Expression
ENSRNOG00000033819	AABR07043141.1	Gene Expression
ENSRNOG00000003461	Zfp330	Gene Expression
ENSRNOG00000003479	Rnf150	Gene Expression
ENSRNOG00000003496	Tbc1d9	Gene Expression
ENSRNOG00000003580	Ucp1	Gene Expression
ENSRNOG00000028176	Elmod2	Gene Expression
ENSRNOG00000003695	Mgat4d	Gene Expression
ENSRNOG00000003755	Clgn	Gene Expression
ENSRNOG00000003853	Scoc	Gene Expression
ENSRNOG00000057798	AC102976.1	Gene Expression
ENSRNOG00000028439	Olr1667	Gene Expression
ENSRNOG00000028717	Ndufb7	Gene Expression
ENSRNOG00000021808	Tecr	Gene Expression
ENSRNOG00000021824	Dnajb1	Gene Expression
ENSRNOG00000003864	Gipc1	Gene Expression
ENSRNOG00000004094	Ptger1	Gene Expression
ENSRNOG00000004131	Pkn1	Gene Expression
ENSRNOG00000004373	Ddx39a	Gene Expression
ENSRNOG00000004489	Adgre5	Gene Expression
ENSRNOG00000029134	Adgrl1	Gene Expression
ENSRNOG00000039252	Gm10644	Gene Expression
ENSRNOG00000005115	Asf1b	Gene Expression
ENSRNOG00000005257	Prkaca	Gene Expression
ENSRNOG00000052637	Samd1	Gene Expression
ENSRNOG00000005533	LOC686013	Gene Expression
ENSRNOG00000005619	RGD1310262	Gene Expression
ENSRNOG00000005729	Palm3	Gene Expression
ENSRNOG00000005747	Il27ra	Gene Expression
ENSRNOG00000005911	Rln3	Gene Expression
ENSRNOG00000006049	Rfx1	Gene Expression
ENSRNOG00000006551	Dcaf15	Gene Expression
ENSRNOG00000006741	Podnl1	Gene Expression
ENSRNOG00000006747	Cc2d1a	Gene Expression
ENSRNOG00000025796	RGD1306072	Gene Expression
ENSRNOG00000031593	Nanos3	Gene Expression
ENSRNOG00000007582	Zswim4	Gene Expression
ENSRNOG00000049931	LOC288913	Gene Expression
ENSRNOG00000026211	Mri1	Gene Expression
ENSRNOG00000008319	Ccdc130	Gene Expression
ENSRNOG00000008450	LOC100359539	Gene Expression
ENSRNOG00000052707	Cacna1a	Gene Expression
ENSRNOG00000002864	Nacc1	Gene Expression
ENSRNOG00000002914	Trmt1	Gene Expression
ENSRNOG00000002950	Lyl1	Gene Expression
ENSRNOG00000002983	Nfix	Gene Expression
ENSRNOG00000033368	Dand5	Gene Expression
ENSRNOG00000003011	Gadd45gip1	Gene Expression
ENSRNOG00000003026	Rad23a	Gene Expression
ENSRNOG00000003029	Calr	Gene Expression
ENSRNOG00000003149	Farsa	Gene Expression
ENSRNOG00000003279	Syce2	Gene Expression
ENSRNOG00000003307	Gcdh	Gene Expression
ENSRNOG00000003443	Klf1	Gene Expression
ENSRNOG00000023830	Dnase2	Gene Expression
ENSRNOG00000003469	MAST1	Gene Expression
ENSRNOG00000043215	Rtbdn	Gene Expression
ENSRNOG00000003504	Rnaseh2a	Gene Expression
ENSRNOG00000003520	Prdx2	Gene Expression
ENSRNOG00000042838	Junb	Gene Expression
ENSRNOG00000003682	Hook2	Gene Expression
ENSRNOG00000003737	Best2	Gene Expression
ENSRNOG00000003747	Asna1	Gene Expression
ENSRNOG00000003863	LOC100910447	Gene Expression
ENSRNOG00000003970	Tnpo2	Gene Expression
ENSRNOG00000004212	Fbxw9	Gene Expression
ENSRNOG00000023899	LOC685513	Gene Expression
ENSRNOG00000004219	Dhps	Gene Expression
ENSRNOG00000004287	Wdr83	Gene Expression
ENSRNOG00000033611	Wdr83os	Gene Expression
ENSRNOG00000023910	Man2b1	Gene Expression
ENSRNOG00000023920	Zfp791	Gene Expression
ENSRNOG00000055271	AABR07043190.1	Gene Expression
ENSRNOG00000058276	AABR07043200.1	Gene Expression
ENSRNOG00000053972	AABR07043247.1	Gene Expression
ENSRNOG00000053919	AABR07043248.1	Gene Expression
ENSRNOG00000057493	AABR07043249.1	Gene Expression
ENSRNOG00000057212	AABR07043271.1	Gene Expression
ENSRNOG00000054414	AABR07043276.1	Gene Expression
ENSRNOG00000058517	AABR07043279.1	Gene Expression
ENSRNOG00000057292	AABR07043287.1	Gene Expression
ENSRNOG00000057732	AABR07043288.1	Gene Expression
ENSRNOG00000017546	Mylk3	Gene Expression
ENSRNOG00000024043	Orc6	Gene Expression
ENSRNOG00000017612	Vps35	Gene Expression
ENSRNOG00000017868	Olr1666	Gene Expression
ENSRNOG00000051410	AABR07043347.1	Gene Expression
ENSRNOG00000061623	AABR07043354.1	Gene Expression
ENSRNOG00000055131	AABR07043358.1	Gene Expression
ENSRNOG00000058666	AABR07043365.1	Gene Expression
ENSRNOG00000046751	LOC100909409	Gene Expression
ENSRNOG00000042971	LOC363337	Gene Expression
ENSRNOG00000052109	AABR07043389.1	Gene Expression
ENSRNOG00000055892	AABR07043395.1	Gene Expression
ENSRNOG00000060719	AABR07043407.1	Gene Expression
ENSRNOG00000049674	LOC689664	Gene Expression
ENSRNOG00000049890	LOC685411	Gene Expression
ENSRNOG00000059075	AABR07043429.1	Gene Expression
ENSRNOG00000039019	Vom1r21	Gene Expression
ENSRNOG00000061812	AABR07043445.1	Gene Expression
ENSRNOG00000049468	LOC102546937	Gene Expression
ENSRNOG00000053751	AABR07043453.1	Gene Expression
ENSRNOG00000055759	AABR07043454.1	Gene Expression
ENSRNOG00000052028	AABR07043456.1	Gene Expression
ENSRNOG00000047982	LOC501317	Gene Expression
ENSRNOG00000057214	AABR07043510.1	Gene Expression
ENSRNOG00000032131	LOC685160	Gene Expression
ENSRNOG00000047845	LOC102557302	Gene Expression
ENSRNOG00000055482	AABR07043525.1	Gene Expression
ENSRNOG00000059734	AABR07043564.1	Gene Expression
ENSRNOG00000033226	Polr2m	Gene Expression
ENSRNOG00000046239	LOC100909612	Gene Expression
ENSRNOG00000018382	Inpp4b	Gene Expression
ENSRNOG00000018377	AC123471.1	Gene Expression
ENSRNOG00000028320	RGD1566073	Gene Expression
ENSRNOG00000026880	Usp38	Gene Expression
ENSRNOG00000058833	AABR07043601.4	Gene Expression
ENSRNOG00000017879	Gab1	Gene Expression
ENSRNOG00000049551	AABR07043601.3	Gene Expression
ENSRNOG00000018149	Smarca5	Gene Expression
ENSRNOG00000039152	Frem3	Gene Expression
ENSRNOG00000018268	Hhip	Gene Expression
ENSRNOG00000018296	Anapc10	Gene Expression
ENSRNOG00000018345	Abce1	Gene Expression
ENSRNOG00000018477	Otud4	Gene Expression
ENSRNOG00000061386	AABR07043615.1	Gene Expression
ENSRNOG00000055842	AC106702.1	Gene Expression
ENSRNOG00000018483	Smad1	Gene Expression
ENSRNOG00000011618	Mmaa	Gene Expression
ENSRNOG00000011671	LOC498933	Gene Expression
ENSRNOG00000011697	Zfp827	Gene Expression
ENSRNOG00000049370	Lsm6	Gene Expression
ENSRNOG00000053062	AABR07043625.1	Gene Expression
ENSRNOG00000011991	Slc10a7	Gene Expression
ENSRNOG00000012138	Rbmxl1	Gene Expression
ENSRNOG00000033487	LOC102550668	Gene Expression
ENSRNOG00000012167	Pou4f2	Gene Expression
ENSRNOG00000012342	Ttc29	Gene Expression
ENSRNOG00000051454	AABR07043642.1	Gene Expression
ENSRNOG00000012721	Ednra	Gene Expression
ENSRNOG00000055381	AABR07043652.1	Gene Expression
ENSRNOG00000012860	Tmem184c	Gene Expression
ENSRNOG00000012928	Prmt10	Gene Expression
ENSRNOG00000013152	Arhgap10	Gene Expression
ENSRNOG00000034007	Nr3c2	Gene Expression
ENSRNOG00000029317	LOC688462	Gene Expression
ENSRNOG00000054455	AABR07043667.1	Gene Expression
ENSRNOG00000054327	AABR07043684.1	Gene Expression
ENSRNOG00000052825	AABR07043696.1	Gene Expression
ENSRNOG00000054321	AABR07043698.1	Gene Expression
ENSRNOG00000050237	AABR07043701.1	Gene Expression
ENSRNOG00000058049	AABR07043701.2	Gene Expression
ENSRNOG00000029323	AABR07043702.1	Gene Expression
ENSRNOG00000060995	AABR07043711.2	Gene Expression
ENSRNOG00000060858	AABR07043711.1	Gene Expression
ENSRNOG00000049519	LOC367515	Gene Expression
ENSRNOG00000054835	AABR07043728.1	Gene Expression
ENSRNOG00000054284	AABR07072639.1	Gene Expression
ENSRNOG00000013808	Ces2g	Gene Expression
ENSRNOG00000047669	Ces2a	Gene Expression
ENSRNOG00000039079	Ces2h	Gene Expression
ENSRNOG00000014257	Ces4a	Gene Expression
ENSRNOG00000014647	Cbfb	Gene Expression
ENSRNOG00000014668	RGD621098	Gene Expression
ENSRNOG00000053895	B3gnt9	Gene Expression
ENSRNOG00000015179	Tradd	Gene Expression
ENSRNOG00000015242	Fbxl8	Gene Expression
ENSRNOG00000015253	Hsf4	Gene Expression
ENSRNOG00000015588	Nol3	Gene Expression
ENSRNOG00000015625	MGC116202	Gene Expression
ENSRNOG00000015641	Exoc3l1	Gene Expression
ENSRNOG00000015708	E2f4	Gene Expression
ENSRNOG00000015800	Elmo3	Gene Expression
ENSRNOG00000025231	Lrrc29	Gene Expression
ENSRNOG00000015974	Tmem208	Gene Expression
ENSRNOG00000054625	Fhod1	Gene Expression
ENSRNOG00000028844	Slc9a5	Gene Expression
ENSRNOG00000016479	Plekhg4	Gene Expression
ENSRNOG00000016760	Kctd19	Gene Expression
ENSRNOG00000016854	Lrrc36	Gene Expression
ENSRNOG00000016890	Tppp3	Gene Expression
ENSRNOG00000017045	Zdhhc1	Gene Expression
ENSRNOG00000017084	Hsd11b2	Gene Expression
ENSRNOG00000017235	Atp6v0d1	Gene Expression
ENSRNOG00000039001	Agrp	Gene Expression
ENSRNOG00000017604	Fam65a	Gene Expression
ENSRNOG00000017674	Ctcf	Gene Expression
ENSRNOG00000024452	Rltpr	Gene Expression
ENSRNOG00000038973	Acd	Gene Expression
ENSRNOG00000017746	Pard6a	Gene Expression
ENSRNOG00000024364	Enkd1	Gene Expression
ENSRNOG00000017867	RGD1561415	Gene Expression
ENSRNOG00000017953	Gfod2	Gene Expression
ENSRNOG00000018000	Ranbp10	Gene Expression
ENSRNOG00000018954	Tsnaxip1	Gene Expression
ENSRNOG00000024178	Cenpt	Gene Expression
ENSRNOG00000019109	Thap11	Gene Expression
ENSRNOG00000018945	Nutf2	Gene Expression
ENSRNOG00000024025	Edc4	Gene Expression
ENSRNOG00000019290	Pskh1	Gene Expression
ENSRNOG00000019353	Ctrl	Gene Expression
ENSRNOG00000019494	Psmb10	Gene Expression
ENSRNOG00000019573	Lcat	Gene Expression
ENSRNOG00000019651	Slc12a4	Gene Expression
ENSRNOG00000019757	Dpep3	Gene Expression
ENSRNOG00000023303	Dpep2	Gene Expression
ENSRNOG00000019817	Ddx28	Gene Expression
ENSRNOG00000019819	Dus2	Gene Expression
ENSRNOG00000054264	Nfatc3	Gene Expression
ENSRNOG00000023177	Esrp2	Gene Expression
ENSRNOG00000019859	Pla2g15	Gene Expression
ENSRNOG00000019943	Slc7a6	Gene Expression
ENSRNOG00000020049	Slc7a6os	Gene Expression
ENSRNOG00000000258	Prmt7	Gene Expression
ENSRNOG00000000257	Smpd3	Gene Expression
ENSRNOG00000046621	AABR07043748.1	Gene Expression
ENSRNOG00000055745	AABR07043748.2	Gene Expression
ENSRNOG00000021890	Nob1	Gene Expression
ENSRNOG00000012772	Nqo1	Gene Expression
ENSRNOG00000011879	Nfat5	Gene Expression
ENSRNOG00000020087	Zfp90	Gene Expression
ENSRNOG00000020093	LOC100360573	Gene Expression
ENSRNOG00000053623	LOC100360619	Gene Expression
ENSRNOG00000020129	Cdh3	Gene Expression
ENSRNOG00000020151	Cdh1	Gene Expression
ENSRNOG00000022524	Tango6	Gene Expression
ENSRNOG00000059362	Has3	Gene Expression
ENSRNOG00000047246	Chtf8	Gene Expression
ENSRNOG00000020333	Cirh1a	Gene Expression
ENSRNOG00000020344	Sntb2	Gene Expression
ENSRNOG00000020351	Vps4a	Gene Expression
ENSRNOG00000022303	Pdf	Gene Expression
ENSRNOG00000020379	Cog8	Gene Expression
ENSRNOG00000020391	Nip7	Gene Expression
ENSRNOG00000020406	Tmed6	Gene Expression
ENSRNOG00000020435	Terf2	Gene Expression
ENSRNOG00000011142	Cyb5b	Gene Expression
ENSRNOG00000061467	AABR07043772.1	Gene Expression
ENSRNOG00000012937	Wwp2	Gene Expression
ENSRNOG00000014097	Psmd7	Gene Expression
ENSRNOG00000054540	AABR07043775.1	Gene Expression
ENSRNOG00000061454	AABR07043776.1	Gene Expression
ENSRNOG00000017602	Il34	Gene Expression
ENSRNOG00000017500	Mtss1l	Gene Expression
ENSRNOG00000017219	Vac14	Gene Expression
ENSRNOG00000017178	Hydin	Gene Expression
ENSRNOG00000017102	Cmtr2	Gene Expression
ENSRNOG00000016977	Calb2	Gene Expression
ENSRNOG00000038741	LOC100910419	Gene Expression
ENSRNOG00000016971	Zfp612	Gene Expression
ENSRNOG00000016953	Chst4	Gene Expression
ENSRNOG00000051743	AABR07043822.1	Gene Expression
ENSRNOG00000016348	Tat	Gene Expression
ENSRNOG00000016291	Marveld3	Gene Expression
ENSRNOG00000016108	Phlpp2	Gene Expression
ENSRNOG00000053935	AC123500.2	Gene Expression
ENSRNOG00000038766	Atxn1l	Gene Expression
ENSRNOG00000000262	Zfp821	Gene Expression
ENSRNOG00000015144	Ist1	Gene Expression
ENSRNOG00000052310	Pkd1l3	Gene Expression
ENSRNOG00000015063	Dhodh	Gene Expression
ENSRNOG00000014964	Hp	Gene Expression
ENSRNOG00000021379	Txnl4b	Gene Expression
ENSRNOG00000014619	Dhx38	Gene Expression
ENSRNOG00000014505	Pmfbp1	Gene Expression
ENSRNOG00000060265	AABR07043825.1	Gene Expression
ENSRNOG00000014452	Zfhx3	Gene Expression
ENSRNOG00000051461	AABR07043829.2	Gene Expression
ENSRNOG00000018668	Glg1	Gene Expression
ENSRNOG00000022593	Pdpr	Gene Expression
ENSRNOG00000022721	Clec18a	Gene Expression
ENSRNOG00000059841	AC111287.1	Gene Expression
ENSRNOG00000018582	Exosc6	Gene Expression
ENSRNOG00000018404	Aars	Gene Expression
ENSRNOG00000018033	Ddx19a	Gene Expression
ENSRNOG00000017932	St3gal2	Gene Expression
ENSRNOG00000059453	Fuk	Gene Expression
ENSRNOG00000017745	Cog4	Gene Expression
ENSRNOG00000017724	Sf3b3	Gene Expression
ENSRNOG00000042353	Mlkl	Gene Expression
ENSRNOG00000059155	AABR07043844.1	Gene Expression
ENSRNOG00000018950	Fa2h	Gene Expression
ENSRNOG00000018967	Wdr59	Gene Expression
ENSRNOG00000019028	Znrf1	Gene Expression
ENSRNOG00000019036	Ldhd	Gene Expression
ENSRNOG00000019059	Zfp1	Gene Expression
ENSRNOG00000019068	Ctrb1	Gene Expression
ENSRNOG00000019253	Bcar1	Gene Expression
ENSRNOG00000019326	Cfdp1	Gene Expression
ENSRNOG00000049019	Tmem170a	Gene Expression
ENSRNOG00000021521	Chst5	Gene Expression
ENSRNOG00000021517	Tmem231	Gene Expression
ENSRNOG00000019425	Gabarapl2	Gene Expression
ENSRNOG00000019434	Adat1	Gene Expression
ENSRNOG00000019456	Kars	Gene Expression
ENSRNOG00000010712	Terf2ip	Gene Expression
ENSRNOG00000011065	AC126899.1	Gene Expression
ENSRNOG00000050382	AABR07043861.1	Gene Expression
ENSRNOG00000057385	AABR07043863.1	Gene Expression
ENSRNOG00000011231	Cntnap4	Gene Expression
ENSRNOG00000056500	AABR07043877.3	Gene Expression
ENSRNOG00000053551	AABR07043877.1	Gene Expression
ENSRNOG00000054148	AABR07043877.2	Gene Expression
ENSRNOG00000054393	AABR07043883.1	Gene Expression
ENSRNOG00000011552	Mon1b	Gene Expression
ENSRNOG00000031097	Syce1l	Gene Expression
ENSRNOG00000011575	Adamts18	Gene Expression
ENSRNOG00000050326	AABR07043892.1	Gene Expression
ENSRNOG00000011976	Nudt7	Gene Expression
ENSRNOG00000011989	Vat1l	Gene Expression
ENSRNOG00000012238	Clec3a	Gene Expression
ENSRNOG00000012030	Wwox	Gene Expression
ENSRNOG00000012428	Maf	Gene Expression
ENSRNOG00000058892	AABR07043928.2	Gene Expression
ENSRNOG00000053616	AABR07043928.1	Gene Expression
ENSRNOG00000057032	AABR07043929.1	Gene Expression
ENSRNOG00000052678	AABR07043940.1	Gene Expression
ENSRNOG00000012450	Dynlrb2	Gene Expression
ENSRNOG00000042888	Cdyl2	Gene Expression
ENSRNOG00000011296	Cenpn	Gene Expression
ENSRNOG00000011279	Cmc2	Gene Expression
ENSRNOG00000011422	Atmin	Gene Expression
ENSRNOG00000045541	LOC687399	Gene Expression
ENSRNOG00000011535	Gcsh	Gene Expression
ENSRNOG00000045626	Pkd1l2	Gene Expression
ENSRNOG00000012027	Bco1	Gene Expression
ENSRNOG00000012671	Gan	Gene Expression
ENSRNOG00000013178	Cmip	Gene Expression
ENSRNOG00000051986	Plcg2	Gene Expression
ENSRNOG00000051819	Sdr42e1	Gene Expression
ENSRNOG00000013982	Hsd17b2	Gene Expression
ENSRNOG00000050087	Mphosph6	Gene Expression
ENSRNOG00000014371	Cdh13	Gene Expression
ENSRNOG00000014415	Hsbp1	Gene Expression
ENSRNOG00000014522	Mlycd	Gene Expression
ENSRNOG00000058847	AABR07044001.4	Gene Expression
ENSRNOG00000055320	AABR07044001.2	Gene Expression
ENSRNOG00000056389	AABR07044001.3	Gene Expression
ENSRNOG00000014948	Osgin1	Gene Expression
ENSRNOG00000015084	Necab2	Gene Expression
ENSRNOG00000025503	Slc38a8	Gene Expression
ENSRNOG00000015173	Mbtps1	Gene Expression
ENSRNOG00000015576	Hsdl1	Gene Expression
ENSRNOG00000015590	Dnaaf1	Gene Expression
ENSRNOG00000015632	Taf1c	Gene Expression
ENSRNOG00000015690	Adad2	Gene Expression
ENSRNOG00000015746	Kcng4	Gene Expression
ENSRNOG00000015904	Wfdc1	Gene Expression
ENSRNOG00000049334	Atp2c2	Gene Expression
ENSRNOG00000016224	Tldc1	Gene Expression
ENSRNOG00000016257	Cotl1	Gene Expression
ENSRNOG00000016422	Klhl36	Gene Expression
ENSRNOG00000016509	Usp10	Gene Expression
ENSRNOG00000016752	Crispld2	Gene Expression
ENSRNOG00000017342	Zdhhc7	Gene Expression
ENSRNOG00000053641	AABR07044009.1	Gene Expression
ENSRNOG00000051522	AABR07044011.1	Gene Expression
ENSRNOG00000051160	Fendrr	Gene Expression
ENSRNOG00000049906	Foxf1	Gene Expression
ENSRNOG00000046443	Mthfsd	Gene Expression
ENSRNOG00000047446	Foxc2	Gene Expression
ENSRNOG00000047125	Foxl1	Gene Expression
ENSRNOG00000059054	AABR07044036.1	Gene Expression
ENSRNOG00000050028	LOC687560	Gene Expression
ENSRNOG00000042274	Fbxo31	Gene Expression
ENSRNOG00000017905	Map1lc3b	Gene Expression
ENSRNOG00000018226	Zcchc14	Gene Expression
ENSRNOG00000017431	RGD1304884	Gene Expression
ENSRNOG00000021714	Fam92b	Gene Expression
ENSRNOG00000056656	AABR07044049.1	Gene Expression
ENSRNOG00000017489	Gse1	Gene Expression
ENSRNOG00000017575	Gins2	Gene Expression
ENSRNOG00000038412	AC118833.1	Gene Expression
ENSRNOG00000017646	RGD1309651	Gene Expression
ENSRNOG00000017654	Emc8	Gene Expression
ENSRNOG00000017817	Cox4i1	Gene Expression
ENSRNOG00000017869	Irf8	Gene Expression
ENSRNOG00000053910	AABR07044063.1	Gene Expression
ENSRNOG00000056401	AABR07044063.2	Gene Expression
ENSRNOG00000018784	Jph3	Gene Expression
ENSRNOG00000018801	Klhdc4	Gene Expression
ENSRNOG00000046599	Klhdc4	Gene Expression
ENSRNOG00000018824	Slc7a5	Gene Expression
ENSRNOG00000019098	Car5a	Gene Expression
ENSRNOG00000019140	Banp	Gene Expression
ENSRNOG00000028578	AABR07044065.1	Gene Expression
ENSRNOG00000043077	Zfpm1	Gene Expression
ENSRNOG00000012789	Trhr2	Gene Expression
ENSRNOG00000028501	Zc3h18	Gene Expression
ENSRNOG00000013007	Il17c	Gene Expression
ENSRNOG00000013014	Cyba	Gene Expression
ENSRNOG00000013376	Mvd	Gene Expression
ENSRNOG00000013586	Snai3	Gene Expression
ENSRNOG00000013777	Rnf166	Gene Expression
ENSRNOG00000051531	Ctu2	Gene Expression
ENSRNOG00000056786	Piezo1	Gene Expression
ENSRNOG00000013970	Cdt1	Gene Expression
ENSRNOG00000014405	Aprt	Gene Expression
ENSRNOG00000014461	Galns	Gene Expression
ENSRNOG00000014581	Trappc2l	Gene Expression
ENSRNOG00000029558	Pabpn1l	Gene Expression
ENSRNOG00000014723	Cbfa2t3	Gene Expression
ENSRNOG00000015077	Acsf3	Gene Expression
ENSRNOG00000027954	Cdh15	Gene Expression
ENSRNOG00000027906	Ankrd11	Gene Expression
ENSRNOG00000015150	Spg7	Gene Expression
ENSRNOG00000015335	Rpl13	Gene Expression
ENSRNOG00000015397	Cpne7	Gene Expression
ENSRNOG00000015695	Sult5a1	Gene Expression
ENSRNOG00000015880	Dpep1	Gene Expression
ENSRNOG00000016001	Chmp1a	Gene Expression
ENSRNOG00000038239	Spata33	Gene Expression
ENSRNOG00000016088	Cdk10	Gene Expression
ENSRNOG00000016167	Spata2L	Gene Expression
ENSRNOG00000028904	Vps9d1	Gene Expression
ENSRNOG00000016631	Zfp276	Gene Expression
ENSRNOG00000016706	Fanca	Gene Expression
ENSRNOG00000016920	Spire2	Gene Expression
ENSRNOG00000017023	Tcf25	Gene Expression
ENSRNOG00000038193	Mc1r	Gene Expression
ENSRNOG00000017209	Tubb3	Gene Expression
ENSRNOG00000000264	Def8	Gene Expression
ENSRNOG00000026994	Afg3l1	Gene Expression
ENSRNOG00000026974	Dbndd1	Gene Expression
ENSRNOG00000026964	Gas8	Gene Expression
ENSRNOG00000054967	AABR07044075.1	Gene Expression
ENSRNOG00000051742	AABR07044079.1	Gene Expression
ENSRNOG00000053560	Rhou	Gene Expression
ENSRNOG00000061594	AABR07044081.1	Gene Expression
ENSRNOG00000061604	AABR07044081.2	Gene Expression
ENSRNOG00000017467	Rab4a	Gene Expression
ENSRNOG00000017690	Ccsap	Gene Expression
ENSRNOG00000017786	Acta1	Gene Expression
ENSRNOG00000017919	Nup133	Gene Expression
ENSRNOG00000017993	Abcb10	Gene Expression
ENSRNOG00000018027	Taf5l	Gene Expression
ENSRNOG00000026853	Urb2	Gene Expression
ENSRNOG00000060142	AABR07072664.1	Gene Expression
ENSRNOG00000032602	Cox6c1	Gene Expression
ENSRNOG00000019143	Galnt2	Gene Expression
ENSRNOG00000026791	Pgbd5	Gene Expression
ENSRNOG00000018228	Cog2	Gene Expression
ENSRNOG00000018445	Agt	Gene Expression
ENSRNOG00000018480	Capn9	Gene Expression
ENSRNOG00000018836	RGD1559896	Gene Expression
ENSRNOG00000018884	Ttc13	Gene Expression
ENSRNOG00000018909	Arv1	Gene Expression
ENSRNOG00000019022	Fam89a	Gene Expression
ENSRNOG00000019024	Trim67	Gene Expression
ENSRNOG00000019169	RGD1562218	Gene Expression
ENSRNOG00000019205	Gnpat	Gene Expression
ENSRNOG00000019766	Exoc8	Gene Expression
ENSRNOG00000021330	Sprtn	Gene Expression
ENSRNOG00000019773	AABR07044089.1	Gene Expression
ENSRNOG00000049784	Tsnax	Gene Expression
ENSRNOG00000019779	Disc1	Gene Expression
ENSRNOG00000019791	Sipa1l2	Gene Expression
ENSRNOG00000038057	LOC100362277	Gene Expression
ENSRNOG00000034241	Set	Gene Expression
ENSRNOG00000028652	Map10	Gene Expression
ENSRNOG00000019922	Ntpcr	Gene Expression
ENSRNOG00000028580	Pcnxl2	Gene Expression
ENSRNOG00000019931	RGD1306091	Gene Expression
ENSRNOG00000019937	Kcnk1	Gene Expression
ENSRNOG00000061798	AABR07044123.1	Gene Expression
ENSRNOG00000049456	Slc35f3	Gene Expression
ENSRNOG00000052701	Coa6	Gene Expression
ENSRNOG00000053574	Gm17296	Gene Expression
ENSRNOG00000057718	AABR07044139.1	Gene Expression
ENSRNOG00000049900	Irf2bp2	Gene Expression
ENSRNOG00000061610	AABR07044148.1	Gene Expression
ENSRNOG00000060506	AABR07072667.1	Gene Expression
ENSRNOG00000019980	Tomm20	Gene Expression
ENSRNOG00000020004	Rbm34	Gene Expression
ENSRNOG00000051482	Hmg1l1	Gene Expression
ENSRNOG00000033345	AABR07072668.1	Gene Expression
ENSRNOG00000032437	Pard3	Gene Expression
ENSRNOG00000051801	AABR07044167.1	Gene Expression
ENSRNOG00000055617	AABR07044171.2	Gene Expression
ENSRNOG00000010744	Nrp1	Gene Expression
ENSRNOG00000055152	AABR07044173.1	Gene Expression
ENSRNOG00000010966	Itgb1	Gene Expression
ENSRNOG00000056378	AABR07044186.1	Gene Expression
ENSRNOG00000050191	Ccdc7	Gene Expression
ENSRNOG00000009997	Erap1	Gene Expression
ENSRNOG00000010286	Cast	Gene Expression
ENSRNOG00000027089	Ell2	Gene Expression
ENSRNOG00000012183	Glrx	Gene Expression
ENSRNOG00000012414	Rhobtb3	Gene Expression
ENSRNOG00000060089	AABR07072671.1	Gene Expression
ENSRNOG00000012770	Spata9	Gene Expression
ENSRNOG00000012810	Rfesd	Gene Expression
ENSRNOG00000026944	Gpr150	Gene Expression
ENSRNOG00000026937	Arsk	Gene Expression
ENSRNOG00000040297	Ttc37	Gene Expression
